Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,15205,PA,Allegheny County,Pittsburgh,2022-09-30,11.3
Zip,15206,PA,Allegheny County,Pittsburgh,2022-09-30,11.4
Zip,15207,PA,Allegheny County,Pittsburgh,2022-09-30,11.3
Zip,15208,PA,Allegheny County,Pittsburgh,2022-09-30,13.6
Zip,15209,PA,Allegheny County,Shaler Township,2022-09-30,11.9
Zip,15210,PA,Allegheny County,Pittsburgh,2022-09-30,16.2
Zip,15211,PA,Allegheny County,Pittsburgh,2022-09-30,11.5
Zip,15212,PA,Allegheny County,Pittsburgh,2022-09-30,12.0
Zip,15213,PA,Allegheny County,Pittsburgh,2022-09-30,9.7
Zip,15214,PA,Allegheny County,Pittsburgh,2022-09-30,11.1
Zip,15215,PA,Allegheny County,O'Hara Township,2022-09-30,11.0
Zip,15216,PA,Allegheny County,Pittsburgh,2022-09-30,11.6
Zip,15217,PA,Allegheny County,Pittsburgh,2022-09-30,10.4
Zip,15218,PA,Allegheny County,Swissvale,2022-09-30,12.8
Zip,15219,PA,Allegheny County,Pittsburgh,2022-09-30,9.1
Zip,15220,PA,Allegheny County,Pittsburgh,2022-09-30,11.1
Zip,15221,PA,Allegheny County,Wilkinsburg,2022-09-30,13.0
Zip,15222,PA,Allegheny County,Pittsburgh,2022-09-30,7.4
Zip,15223,PA,Allegheny County,Shaler Township,2022-09-30,12.1
Zip,15224,PA,Allegheny County,Pittsburgh,2022-09-30,10.8
Zip,15225,PA,Allegheny County,Neville Island,2022-09-30,12.8
Zip,15226,PA,Allegheny County,Pittsburgh,2022-09-30,11.5
Zip,15227,PA,Allegheny County,Brentwood,2022-09-30,11.3
Zip,15228,PA,Allegheny County,Pittsburgh,2022-09-30,10.5
Zip,15229,PA,Allegheny County,Ross Township,2022-09-30,11.3
Zip,15232,PA,Allegheny County,Pittsburgh,2022-09-30,9.5
Zip,15233,PA,Allegheny County,Pittsburgh,2022-09-30,11.1
Zip,15234,PA,Allegheny County,Castle Shannon,2022-09-30,10.8
Zip,15235,PA,Allegheny County,Penn Hills,2022-09-30,13.4
Zip,15236,PA,Allegheny County,Whitehall,2022-09-30,10.8
Zip,15237,PA,Allegheny County,Ross Township,2022-09-30,11.0
Zip,15238,PA,Allegheny County,O'Hara Township,2022-09-30,10.4
Zip,15239,PA,Allegheny County,Plum,2022-09-30,11.2
Zip,15241,PA,Allegheny County,Upper Saint Clair,2022-09-30,9.9
Zip,15243,PA,Allegheny County,Pittsburgh,2022-09-30,10.9
Zip,15301,PA,Washington County,Washington,2022-09-30,6.9
Zip,15311,PA,Washington County,Amwell Township,2022-09-30,4.9
Zip,15312,PA,Washington County,Independence Township,2022-09-30,6.5
Zip,15313,PA,Washington County,Beallsville,2022-09-30,11.7
Zip,15314,PA,Washington County,Bentleyville,2022-09-30,8.8
Zip,15317,PA,Washington County,North Strabane Township,2022-09-30,6.7
Zip,15321,PA,Washington County,Cecil,2022-09-30,7.8
Zip,15323,PA,Washington County,Donegal Township,2022-09-30,5.1
Zip,15329,PA,Washington County,Morris Township,2022-09-30,2.8
Zip,15330,PA,Washington County,Nottingham Township,2022-09-30,7.2
Zip,15331,PA,Washington County,Ellsworth,2022-09-30,10.0
Zip,15332,PA,Washington County,Union Township,2022-09-30,7.7
Zip,15333,PA,Washington County,Deemston,2022-09-30,6.7
Zip,15340,PA,Washington County,Mt Pleasant Township,2022-09-30,7.4
Zip,15342,PA,Washington County,McGovern,2022-09-30,7.6
Zip,15345,PA,Washington County,West Bethlehem Township,2022-09-30,1.7
Zip,15347,PA,Washington County,Chartiers Township,2022-09-30,9.3
Zip,15348,PA,Washington County,Millsboro,2022-09-30,4.4
Zip,15358,PA,Washington County,Centerville,2022-09-30,5.3
Zip,15360,PA,Washington County,North Bethlehem Township,2022-09-30,8.1
Zip,15361,PA,Washington County,Mc Donald,2022-09-30,10.1
Zip,15363,PA,Washington County,North Strabane Township,2022-09-30,8.9
Zip,15366,PA,Washington County,Fallowfield Township,2022-09-30,8.9
Zip,15367,PA,Washington County,Peters Township,2022-09-30,7.2
Zip,15368,PA,Washington County,East Bethlehem Township,2022-09-30,9.1
Zip,15376,PA,Washington County,Donegal Township,2022-09-30,5.6
Zip,15377,PA,Washington County,West Finley Township,2022-09-30,4.6
Zip,15378,PA,Washington County,Mt Pleasant Township,2022-09-30,9.1
Zip,15379,PA,Washington County,West Middletown,2022-09-30,7.5
Zip,15401,PA,Fayette County,Uniontown,2022-09-30,8.5
Zip,15410,PA,Fayette County,German Township,2022-09-30,3.3
Zip,15411,PA,Somerset County,Addison Township,2022-09-30,13.0
Zip,15412,PA,Washington County,Allenport,2022-09-30,8.2
Zip,15413,PA,Fayette County,Luzerne Township,2022-09-30,7.1
Zip,15417,PA,Fayette County,Brownsville Township,2022-09-30,7.2
Zip,15419,PA,Washington County,California,2022-09-30,6.9
Zip,15420,PA,Fayette County,Redstone Township,2022-09-30,6.4
Zip,15421,PA,Fayette County,Wharton Township,2022-09-30,8.0
Zip,15422,PA,Fayette County,Redstone Township,2022-09-30,5.3
Zip,15423,PA,Washington County,Long Branch,2022-09-30,10.1
Zip,15424,PA,Fayette County,Henry Clay Township,2022-09-30,13.8
Zip,15425,PA,Fayette County,Connellsville Township,2022-09-30,9.9
Zip,15427,PA,Washington County,West Pike Run Township,2022-09-30,5.2
Zip,15428,PA,Fayette County,Lower Tyrone Township,2022-09-30,11.2
Zip,15430,PA,Fayette County,Dunbar Township,2022-09-30,14.6
Zip,15431,PA,Fayette County,Dunbar Township,2022-09-30,8.4
Zip,15432,PA,Washington County,Dunlevy,2022-09-30,11.1
Zip,15433,PA,Fayette County,Luzerne Township,2022-09-30,7.7
Zip,15434,PA,Washington County,Elco,2022-09-30,7.1
Zip,15435,PA,Fayette County,Redstone Township,2022-09-30,4.2
Zip,15436,PA,Fayette County,Fairchance,2022-09-30,7.9
Zip,15437,PA,Fayette County,Wharton Township,2022-09-30,8.5
Zip,15438,PA,Fayette County,Washington Township,2022-09-30,8.8
Zip,15440,PA,Fayette County,Wharton Township,2022-09-30,12.0
Zip,15442,PA,Fayette County,Redstone Township,2022-09-30,4.9
Zip,15443,PA,Fayette County,German Township,2022-09-30,8.3
Zip,15444,PA,Fayette County,Hiller,2022-09-30,2.4
Zip,15445,PA,Fayette County,Hopwood,2022-09-30,7.6
Zip,15446,PA,Fayette County,Saltlick Township,2022-09-30,11.4
Zip,15449,PA,Fayette County,Menallen Township,2022-09-30,7.8
Zip,15450,PA,Fayette County,Luzerne Township,2022-09-30,-2.4
Zip,15451,PA,Fayette County,Springhill Township,2022-09-30,5.8
Zip,15455,PA,Fayette County,Dunbar Township,2022-09-30,9.3
Zip,15456,PA,Fayette County,North Union Township,2022-09-30,8.3
Zip,15458,PA,Fayette County,German Township,2022-09-30,8.2
Zip,15459,PA,Fayette County,Henry Clay Township,2022-09-30,9.2
Zip,15460,PA,Fayette County,Nicholson Township,2022-09-30,3.3
Zip,15461,PA,Fayette County,Masontown,2022-09-30,7.8
Zip,15462,PA,Fayette County,Saltlick Township,2022-09-30,12.8
Zip,15464,PA,Fayette County,Springfield Township,2022-09-30,10.4
Zip,15465,PA,Fayette County,North Union Township,2022-09-30,7.9
Zip,15466,PA,Fayette County,Newell,2022-09-30,8.8
Zip,15467,PA,Fayette County,Nicholson Township,2022-09-30,5.8
Zip,15468,PA,Fayette County,Redstone Township,2022-09-30,10.9
Zip,15469,PA,Fayette County,Springfield Township,2022-09-30,9.3
Zip,15470,PA,Fayette County,Wharton Township,2022-09-30,8.8
Zip,15472,PA,Fayette County,Oliver,2022-09-30,11.6
Zip,15473,PA,Fayette County,Perryopolis,2022-09-30,9.3
Zip,15474,PA,Fayette County,Springhill Township,2022-09-30,-5.6
Zip,15475,PA,Fayette County,Republic,2022-09-30,10.5
Zip,15477,PA,Washington County,Roscoe,2022-09-30,6.5
Zip,15478,PA,Fayette County,Georges Township,2022-09-30,7.5
Zip,15479,PA,Westmoreland County,South Huntingdon Township,2022-09-30,6.1
Zip,15480,PA,Fayette County,Menallen Township,2022-09-30,9.5
Zip,15482,PA,Fayette County,Perry Township,2022-09-30,14.2
Zip,15483,PA,Washington County,Stockdale,2022-09-30,10.8
Zip,15484,PA,Fayette County,South Union Township,2022-09-30,11.6
Zip,15486,PA,Fayette County,Franklin Township,2022-09-30,10.3
Zip,15488,PA,Fayette County,Menallen Township,2022-09-30,7.4
Zip,15489,PA,Fayette County,North Union Township,2022-09-30,10.9
Zip,15490,PA,Fayette County,Saltlick Township,2022-09-30,11.3
Zip,15492,PA,Fayette County,Perry Township,2022-09-30,11.5
Zip,15501,PA,Somerset County,Somerset Township,2022-09-30,12.4
Zip,15520,PA,Somerset County,Jenner Township,2022-09-30,7.3
Zip,15530,PA,Somerset County,Brothersvalley Township,2022-09-30,12.1
Zip,15531,PA,Somerset County,Jenner Township,2022-09-30,13.0
Zip,15532,PA,Somerset County,Elk Lick Township,2022-09-30,6.1
Zip,15538,PA,Somerset County,Allegheny Township,2022-09-30,7.5
Zip,15541,PA,Somerset County,Friedens,2022-09-30,13.0
Zip,15542,PA,Somerset County,Garrett,2022-09-30,13.8
Zip,15544,PA,Somerset County,Jenner Township,2022-09-30,9.0
Zip,15546,PA,Somerset County,Jenner Township,2022-09-30,10.2
Zip,15547,PA,Somerset County,Jennerstown,2022-09-30,12.1
Zip,15548,PA,Somerset County,Quemahoning Township,2022-09-30,7.7
Zip,15553,PA,Somerset County,New Baltimore,2022-09-30,13.7
Zip,15555,PA,Somerset County,Lincoln Township,2022-09-30,8.6
Zip,15557,PA,Somerset County,Middlecreek Township,2022-09-30,13.5
Zip,15558,PA,Somerset County,Elk Lick Township,2022-09-30,13.9
Zip,15561,PA,Somerset County,Lincoln Township,2022-09-30,12.2
Zip,15562,PA,Somerset County,Elk Lick Township,2022-09-30,12.7
Zip,15563,PA,Somerset County,Quemahoning Township,2022-09-30,13.3
Zip,15564,PA,Somerset County,Wellersburg,2022-09-30,16.1
Zip,15565,PA,Somerset County,Elk Lick Township,2022-09-30,12.5
Zip,15601,PA,Westmoreland County,Greensburg,2022-09-30,7.3
Zip,15610,PA,Fayette County,Bullskin Township,2022-09-30,7.2
Zip,15611,PA,Westmoreland County,Hempfield Township,2022-09-30,7.8
Zip,15612,PA,Westmoreland County,East Huntingdon Township,2022-09-30,7.1
Zip,15613,PA,Westmoreland County,Washington Township,2022-09-30,9.3
Zip,15615,PA,Westmoreland County,North Huntingdon Township,2022-09-30,9.4
Zip,15616,PA,Westmoreland County,Greensburg,2022-09-30,2.9
Zip,15617,PA,Westmoreland County,Arona,2022-09-30,4.9
Zip,15618,PA,Westmoreland County,Avonmore,2022-09-30,8.9
Zip,15620,PA,Westmoreland County,Derry Township,2022-09-30,9.2
Zip,15622,PA,Somerset County,Middlecreek Township,2022-09-30,8.2
Zip,15623,PA,Westmoreland County,Penn Township,2022-09-30,7.4
Zip,15624,PA,Westmoreland County,Crabtree,2022-09-30,7.5
Zip,15625,PA,Westmoreland County,Hempfield Township,2022-09-30,11.5
Zip,15626,PA,Westmoreland County,Delmont,2022-09-30,7.5
Zip,15627,PA,Westmoreland County,Derry Township,2022-09-30,7.5
Zip,15628,PA,Westmoreland County,Donegal Township,2022-09-30,5.8
Zip,15629,PA,Westmoreland County,East Vandergrift,2022-09-30,9.7
Zip,15631,PA,Fayette County,Everson,2022-09-30,11.4
Zip,15632,PA,Westmoreland County,Murrysville,2022-09-30,7.7
Zip,15634,PA,Westmoreland County,Grapeville,2022-09-30,9.0
Zip,15635,PA,Westmoreland County,Greensburg,2022-09-30,2.8
Zip,15636,PA,Westmoreland County,Penn Township,2022-09-30,7.3
Zip,15637,PA,Westmoreland County,Herminie,2022-09-30,7.7
Zip,15639,PA,Westmoreland County,Hempfield Township,2022-09-30,7.1
Zip,15640,PA,Washington County,Washington,2022-09-30,9.4
Zip,15641,PA,Westmoreland County,Hyde Park,2022-09-30,8.2
Zip,15642,PA,Westmoreland County,North Huntingdon Township,2022-09-30,8.0
Zip,15644,PA,Westmoreland County,Jeannette,2022-09-30,7.4
Zip,15646,PA,Westmoreland County,Donegal Township,2022-09-30,5.5
Zip,15647,PA,Westmoreland County,North Huntingdon Township,2022-09-30,9.4
Zip,15650,PA,Westmoreland County,Unity Township,2022-09-30,6.7
Zip,15655,PA,Westmoreland County,Ligonier Township,2022-09-30,5.7
Zip,15656,PA,Westmoreland County,Allegheny Township,2022-09-30,9.9
Zip,15658,PA,Westmoreland County,Ligonier Township,2022-09-30,5.9
Zip,15660,PA,Westmoreland County,Irwin,2022-09-30,9.9
Zip,15661,PA,Westmoreland County,Mcchesneytown-Loyalhanna,2022-09-30,7.6
Zip,15663,PA,Westmoreland County,Madison,2022-09-30,9.5
Zip,15665,PA,Westmoreland County,Manor,2022-09-30,7.4
Zip,15666,PA,Westmoreland County,Mt Pleasant Township,2022-09-30,7.2
Zip,15668,PA,Westmoreland County,Murrysville,2022-09-30,7.8
Zip,15670,PA,Westmoreland County,Salem Township,2022-09-30,7.6
Zip,15671,PA,Westmoreland County,Derry Township,2022-09-30,7.6
Zip,15672,PA,Westmoreland County,New Stanton,2022-09-30,7.0
Zip,15673,PA,Armstrong County,North Apollo,2022-09-30,9.9
Zip,15675,PA,Westmoreland County,Penn Township,2022-09-30,7.8
Zip,15676,PA,Westmoreland County,Unity Township,2022-09-30,6.9
Zip,15677,PA,Westmoreland County,Ligonier Township,2022-09-30,6.3
Zip,15678,PA,Westmoreland County,Irwin,2022-09-30,7.4
Zip,15679,PA,Westmoreland County,South Huntingdon Township,2022-09-30,7.4
Zip,15680,PA,Westmoreland County,Bell Township,2022-09-30,6.6
Zip,15681,PA,Westmoreland County,Loyalhanna Township,2022-09-30,8.7
Zip,15683,PA,Westmoreland County,Scottdale,2022-09-30,7.0
Zip,15684,PA,Westmoreland County,Slickville,2022-09-30,7.4
Zip,15686,PA,Armstrong County,Kiskiminetas Township,2022-09-30,9.0
Zip,15687,PA,Westmoreland County,Donegal Township,2022-09-30,5.1
Zip,15688,PA,Westmoreland County,East Huntingdon Township,2022-09-30,6.4
Zip,15690,PA,Westmoreland County,Vandergrift,2022-09-30,9.4
Zip,15691,PA,Westmoreland County,Hempfield Township,2022-09-30,6.1
Zip,15692,PA,Westmoreland County,North Huntingdon Township,2022-09-30,7.5
Zip,15695,PA,Westmoreland County,South Huntingdon Township,2022-09-30,7.2
Zip,15696,PA,Westmoreland County,Youngstown,2022-09-30,7.8
Zip,15697,PA,Westmoreland County,Youngwood,2022-09-30,7.9
Zip,15698,PA,Westmoreland County,South Huntingdon Township,2022-09-30,6.6
Zip,15701,PA,Indiana County,White Township,2022-09-30,10.2
Zip,15710,PA,Indiana County,Heilwood,2022-09-30,6.1
Zip,15712,PA,Indiana County,Montgomery Township,2022-09-30,9.9
Zip,15713,PA,Indiana County,Center Township,2022-09-30,10.3
Zip,15714,PA,Cambria County,Northern Cambria,2022-09-30,5.4
Zip,15716,PA,Indiana County,Burrell Township,2022-09-30,10.3
Zip,15717,PA,Indiana County,Blairsville,2022-09-30,10.6
Zip,15720,PA,Indiana County,Brush Valley Township,2022-09-30,7.2
Zip,15722,PA,Cambria County,Carrolltown,2022-09-30,6.3
Zip,15723,PA,Indiana County,Rayne Township,2022-09-30,4.3
Zip,15724,PA,Indiana County,Montgomery Township,2022-09-30,11.3
Zip,15725,PA,Indiana County,Conemaugh Township,2022-09-30,13.3
Zip,15727,PA,Indiana County,Jacksonville,2022-09-30,6.0
Zip,15728,PA,Indiana County,Clymer,2022-09-30,11.3
Zip,15729,PA,Indiana County,Green Township,2022-09-30,12.9
Zip,15731,PA,Indiana County,Center Township,2022-09-30,9.1
Zip,15732,PA,Indiana County,Washington Township,2022-09-30,12.5
Zip,15734,PA,Indiana County,Dicksonville,2022-09-30,5.8
Zip,15736,PA,Armstrong County,Elderton,2022-09-30,8.7
Zip,15739,PA,Indiana County,Ernest,2022-09-30,11.5
Zip,15741,PA,Indiana County,Montgomery Township,2022-09-30,8.9
Zip,15742,PA,Indiana County,Banks Township,2022-09-30,13.0
Zip,15745,PA,Indiana County,Heilwood,2022-09-30,6.2
Zip,15747,PA,Indiana County,South Mahoning Township,2022-09-30,10.8
Zip,15748,PA,Indiana County,Center Township,2022-09-30,11.1
Zip,15750,PA,Indiana County,Burrell Township,2022-09-30,9.8
Zip,15754,PA,Indiana County,Lucernemines,2022-09-30,10.1
Zip,15757,PA,Clearfield County,Bell Township,2022-09-30,12.3
Zip,15759,PA,Indiana County,East Mahoning Township,2022-09-30,10.5
Zip,15761,PA,Indiana County,Heilwood,2022-09-30,7.1
Zip,15762,PA,Cambria County,Barr Township,2022-09-30,5.2
Zip,15763,PA,Indiana County,West Mahoning Township,2022-09-30,5.8
Zip,15765,PA,Indiana County,Cherryhill Township,2022-09-30,10.6
Zip,15771,PA,Indiana County,North Mahoning Township,2022-09-30,11.9
Zip,15772,PA,Indiana County,Canoe Township,2022-09-30,10.3
Zip,15774,PA,Indiana County,Armstrong Township,2022-09-30,8.9
Zip,15777,PA,Indiana County,Green Township,2022-09-30,9.0
Zip,15779,PA,Westmoreland County,Derry Township,2022-09-30,8.1
Zip,15783,PA,Indiana County,Young Township,2022-09-30,11.2
Zip,15801,PA,Clearfield County,Boggs Township,2022-09-30,9.3
Zip,15848,PA,Clearfield County,Brady Township,2022-09-30,8.1
Zip,15849,PA,Clearfield County,Huston Township,2022-09-30,8.8
Zip,15856,PA,Clearfield County,Union Township,2022-09-30,11.9
Zip,15901,PA,Cambria County,Johnstown,2022-09-30,5.7
Zip,15902,PA,Cambria County,Johnstown,2022-09-30,7.5
Zip,15904,PA,Cambria County,Richland Township,2022-09-30,10.8
Zip,15905,PA,Cambria County,Upper Yoder Township,2022-09-30,8.6
Zip,15906,PA,Cambria County,Johnstown,2022-09-30,7.8
Zip,15909,PA,Cambria County,East Taylor Township,2022-09-30,8.4
Zip,15920,PA,Indiana County,East Wheatfield Township,2022-09-30,10.7
Zip,15921,PA,Cambria County,Beaverdale-Lloydell,2022-09-30,5.1
Zip,15923,PA,Westmoreland County,Fairfield Township,2022-09-30,7.2
Zip,15924,PA,Somerset County,Shade Township,2022-09-30,14.3
Zip,15926,PA,Somerset County,Central City,2022-09-30,13.1
Zip,15927,PA,Cambria County,Colver,2022-09-30,3.6
Zip,15928,PA,Somerset County,Davidsville,2022-09-30,12.6
Zip,15929,PA,Indiana County,Buffington Township,2022-09-30,8.2
Zip,15931,PA,Cambria County,Cambria Township,2022-09-30,9.8
Zip,15935,PA,Somerset County,Conemaugh Township,2022-09-30,12.8
Zip,15936,PA,Somerset County,Hooversville,2022-09-30,12.7
Zip,15937,PA,Somerset County,Jerome,2022-09-30,12.8
Zip,15938,PA,Cambria County,Washington Township,2022-09-30,5.5
Zip,15940,PA,Cambria County,Allegheny Township,2022-09-30,4.4
Zip,15942,PA,Cambria County,Jackson Township,2022-09-30,8.9
Zip,15943,PA,Cambria County,Nanty-Glo,2022-09-30,5.8
Zip,15944,PA,Indiana County,West Wheatfield Township,2022-09-30,9.0
Zip,15945,PA,Cambria County,East Taylor Township,2022-09-30,5.8
Zip,15946,PA,Cambria County,Portage Township,2022-09-30,5.1
Zip,15948,PA,Cambria County,Cambria Township,2022-09-30,2.9
Zip,15949,PA,Indiana County,West Wheatfield Township,2022-09-30,6.1
Zip,15951,PA,Cambria County,St. Michael-Sidman,2022-09-30,7.1
Zip,15952,PA,Cambria County,Adams Township,2022-09-30,5.5
Zip,15953,PA,Somerset County,Paint Township,2022-09-30,16.0
Zip,15954,PA,Indiana County,East Wheatfield Township,2022-09-30,13.2
Zip,15955,PA,Cambria County,Croyle Township,2022-09-30,8.4
Zip,15956,PA,Cambria County,South Fork,2022-09-30,3.5
Zip,15957,PA,Indiana County,Pine Township,2022-09-30,4.5
Zip,15958,PA,Cambria County,Summerhill Township,2022-09-30,9.7
Zip,15961,PA,Cambria County,Vintondale,2022-09-30,8.7
Zip,15962,PA,Cambria County,Wilmore,2022-09-30,3.3
Zip,15963,PA,Somerset County,Windber,2022-09-30,5.2
Zip,16001,PA,Butler County,Butler Township,2022-09-30,7.9
Zip,16002,PA,Butler County,Summit Township,2022-09-30,7.5
Zip,16020,PA,Butler County,Venango Township,2022-09-30,8.6
Zip,16022,PA,Butler County,Parker Township,2022-09-30,0.6
Zip,16023,PA,Butler County,Winfield Township,2022-09-30,9.0
Zip,16025,PA,Butler County,Donegal Township,2022-09-30,9.9
Zip,16027,PA,Butler County,Connoquenessing Township,2022-09-30,7.3
Zip,16028,PA,Clarion County,East Brady,2022-09-30,9.9
Zip,16029,PA,Butler County,East Butler,2022-09-30,11.9
Zip,16033,PA,Butler County,Forward Township,2022-09-30,6.0
Zip,16034,PA,Butler County,Clearfield Township,2022-09-30,11.8
Zip,16037,PA,Butler County,Lancaster Township,2022-09-30,5.7
Zip,16038,PA,Butler County,Marion Township,2022-09-30,9.3
Zip,16040,PA,Butler County,Washington Township,2022-09-30,8.5
Zip,16041,PA,Butler County,Fairview Township,2022-09-30,11.3
Zip,16045,PA,Butler County,Butler Township,2022-09-30,3.5
Zip,16046,PA,Butler County,Mars,2022-09-30,8.6
Zip,16049,PA,Clarion County,Perry Township,2022-09-30,8.8
Zip,16050,PA,Butler County,Washington Township,2022-09-30,10.7
Zip,16051,PA,Butler County,Muddy Creek Township,2022-09-30,6.3
Zip,16052,PA,Butler County,Prospect,2022-09-30,7.5
Zip,16053,PA,Butler County,Forward Township,2022-09-30,7.2
Zip,16055,PA,Butler County,Buffalo Township,2022-09-30,7.0
Zip,16056,PA,Butler County,Clinton Township,2022-09-30,6.3
Zip,16057,PA,Butler County,Slippery Rock Township,2022-09-30,7.5
Zip,16059,PA,Butler County,Middlesex Township,2022-09-30,7.8
Zip,16061,PA,Butler County,Clay Township,2022-09-30,4.3
Zip,16063,PA,Butler County,Zelienople,2022-09-30,7.0
Zip,16066,PA,Butler County,Cranberry Township,2022-09-30,7.1
Zip,16101,PA,Lawrence County,New Castle,2022-09-30,12.3
Zip,16102,PA,Lawrence County,New Castle,2022-09-30,15.9
Zip,16105,PA,Lawrence County,Neshannock Township,2022-09-30,9.4
Zip,16110,PA,Crawford County,West Fallowfield Township,2022-09-30,12.9
Zip,16111,PA,Crawford County,East Fallowfield Township,2022-09-30,17.1
Zip,16112,PA,Lawrence County,Bessemer,2022-09-30,10.2
Zip,16115,PA,Beaver County,Darlington Township,2022-09-30,8.9
Zip,16116,PA,Lawrence County,Mahoning Township,2022-09-30,11.3
Zip,16117,PA,Lawrence County,Ellwood City,2022-09-30,11.1
Zip,16120,PA,Lawrence County,Little Beaver Township,2022-09-30,11.5
Zip,16121,PA,Mercer County,Farrell,2022-09-30,14.4
Zip,16123,PA,Beaver County,Franklin Township,2022-09-30,9.2
Zip,16124,PA,Mercer County,Delaware Township,2022-09-30,16.3
Zip,16125,PA,Mercer County,Greenville,2022-09-30,16.1
Zip,16127,PA,Mercer County,Pine Township,2022-09-30,14.9
Zip,16130,PA,Mercer County,Perry Township,2022-09-30,18.5
Zip,16131,PA,Crawford County,East Fallowfield Township,2022-09-30,16.4
Zip,16132,PA,Lawrence County,Mahoning Township,2022-09-30,13.4
Zip,16133,PA,Mercer County,Jackson Township,2022-09-30,18.6
Zip,16134,PA,Crawford County,Pymatuning Central,2022-09-30,13.4
Zip,16136,PA,Beaver County,Koppel,2022-09-30,8.0
Zip,16137,PA,Mercer County,Coolspring Township,2022-09-30,19.4
Zip,16141,PA,Lawrence County,New Beaver,2022-09-30,10.7
Zip,16142,PA,Lawrence County,Wilmington Township,2022-09-30,12.4
Zip,16143,PA,Lawrence County,Pulaski Township,2022-09-30,9.3
Zip,16145,PA,Mercer County,Sandy Lake Township,2022-09-30,18.2
Zip,16146,PA,Mercer County,Sharon,2022-09-30,16.4
Zip,16148,PA,Mercer County,Hermitage,2022-09-30,16.7
Zip,16150,PA,Mercer County,Sharpsville,2022-09-30,15.8
Zip,16153,PA,Mercer County,Stoneboro,2022-09-30,12.2
Zip,16154,PA,Mercer County,Pymatuning Township,2022-09-30,16.2
Zip,16157,PA,Lawrence County,New Beaver,2022-09-30,11.1
Zip,16159,PA,Mercer County,Shenango Township,2022-09-30,13.2
Zip,16160,PA,Lawrence County,Taylor Township,2022-09-30,14.7
Zip,16161,PA,Mercer County,Wheatland,2022-09-30,14.1
Zip,16210,PA,Armstrong County,Washington Township,2022-09-30,10.4
Zip,16211,PA,Indiana County,South Mahoning Township,2022-09-30,10.9
Zip,16212,PA,Armstrong County,Cadogan Township,2022-09-30,8.9
